state_index,seqid,raft,sensor,detector_id,detector_name,focal_x_mm,focal_y_mm,focal_r_mm
946,11197,R41,S22,170,R41_S22,-84.76,296.24,308.1272
946,11197,R42,S12,176,R42_S12,42.24,253.99,257.4784
946,11197,R43,S21,187,R43_S21,126.99,296.24,322.3113
947,11200,R01,S21,7,R01_S21,-127.01,-211.76,246.9288
947,11200,R02,S01,10,R02_S01,-0.01,-296.26,296.26
947,11200,R03,S11,22,R03_S11,126.99,-254.01,283.9851
947,11200,R10,S10,30,R10_S10,-296.26,-127.01,322.3376
947,11200,R11,S21,43,R11_S21,-127.0,-84.75,152.6812
947,11200,R12,S10,48,R12_S10,-42.25,-127.0,133.8434
947,11200,R13,S10,57,R13_S10,84.75,-127.0,152.6812
947,11200,R14,S02,65,R14_S02,296.25,-169.25,341.1885
947,11200,R20,S01,73,R20_S01,-254.01,-42.26,257.5014
947,11200,R21,S01,82,R21_S01,-127.0,-42.25,133.8434
947,11200,R22,S12,95,R22_S12,42.25,0.0,42.25
947,11200,R23,S22,107,R23_S22,169.25,42.25,174.4438
947,11200,R24,S10,111,R24_S10,211.75,0.0,211.75
947,11200,R30,S12,122,R30_S12,-211.75,127.0,246.9151
947,11200,R31,S21,133,R31_S21,-127.0,169.25,211.6
947,11200,R32,S20,141,R32_S20,-42.25,169.25,174.4438
947,11200,R33,S22,152,R33_S22,169.25,169.25,239.3556
947,11200,R34,S02,155,R34_S02,296.25,84.75,308.1341
947,11200,R41,S11,166,R41_S11,-127.01,253.99,283.9762
947,11200,R42,S02,173,R42_S02,42.24,211.74,215.9121
947,11200,R43,S02,182,R43_S02,169.24,211.74,271.0646
948,11203,R01,S02,2,R01_S02,-84.76,-296.26,308.1465
948,11203,R02,S22,17,R02_S22,42.24,-211.76,215.9317
948,11203,R03,S12,23,R03_S12,169.24,-254.01,305.2266
948,11203,R10,S02,29,R10_S02,-211.76,-169.26,271.0927
948,11203,R11,S12,41,R11_S12,-84.75,-127.0,152.6812
948,11203,R12,S12,50,R12_S12,42.25,-127.0,133.8434
948,11203,R13,S22,62,R13_S22,169.25,-84.75,189.2832
948,11203,R14,S01,64,R14_S01,254.0,-169.25,305.2238
948,11203,R20,S12,77,R20_S12,-211.76,-0.01,211.76
948,11203,R21,S00,81,R21_S00,-169.25,-42.25,174.4438
948,11203,R22,S11,94,R22_S11,0.0,0.0,0.0
948,11203,R23,S22,107,R23_S22,169.25,42.25,174.4438
948,11203,R24,S01,109,R24_S01,254.0,-42.25,257.4899
948,11203,R30,S12,122,R30_S12,-211.75,127.0,246.9151
948,11203,R31,S02,128,R31_S02,-84.75,84.75,119.8546
948,11203,R32,S01,136,R32_S01,0.0,84.75,84.75
948,11203,R33,S00,144,R33_S00,84.75,84.75,119.8546
948,11203,R34,S02,155,R34_S02,296.25,84.75,308.1341
948,11203,R41,S01,163,R41_S01,-127.01,211.74,246.9117
948,11203,R42,S01,172,R42_S01,-0.01,211.74,211.74
948,11203,R43,S22,188,R43_S22,169.24,296.24,341.1749
949,11206,R01,S00,0,R01_S00,-169.26,-296.26,341.2022
949,11206,R02,S21,16,R02_S21,-0.01,-211.76,211.76
949,11206,R03,S00,18,R03_S00,84.74,-296.26,308.141
949,11206,R10,S01,28,R10_S01,-254.01,-169.26,305.2377
949,11206,R11,S20,42,R11_S20,-169.25,-84.75,189.2832
949,11206,R12,S22,53,R12_S22,42.25,-84.75,94.6975
949,11206,R13,S01,55,R13_S01,127.0,-169.25,211.6
949,11206,R14,S10,66,R14_S10,211.75,-127.0,246.9151
949,11206,R20,S12,77,R20_S12,-211.76,-0.01,211.76
949,11206,R21,S22,89,R21_S22,-84.75,42.25,94.6975
949,11206,R22,S02,92,R22_S02,42.25,-42.25,59.7505
949,11206,R23,S02,101,R23_S02,169.25,-42.25,174.4438
949,11206,R24,S00,108,R24_S00,211.75,-42.25,215.9239
949,11206,R30,S22,125,R30_S22,-211.75,169.25,271.0786
949,11206,R31,S10,129,R31_S10,-169.25,127.0,211.6
949,11206,R32,S02,137,R32_S02,42.25,84.75,94.6975
949,11206,R33,S20,150,R33_S20,84.75,169.25,189.2832
949,11206,R34,S10,156,R34_S10,211.75,127.0,246.9151
949,11206,R41,S10,165,R41_S10,-169.26,253.99,305.221
949,11206,R42,S20,177,R42_S20,-42.26,296.24,299.2391
949,11206,R43,S00,180,R43_S00,84.74,211.74,228.0673
950,11215,R01,S02,2,R01_S02,-84.76,-296.26,308.1465
950,11215,R02,S00,9,R02_S00,-42.26,-296.26,299.2589
950,11215,R03,S22,26,R03_S22,169.24,-211.76,271.0802
950,11215,R10,S22,35,R10_S22,-211.76,-84.76,228.0933
950,11215,R11,S00,36,R11_S00,-169.25,-169.25,239.3556
950,11215,R12,S02,47,R12_S02,42.25,-169.25,174.4438
950,11215,R13,S02,56,R13_S02,169.25,-169.25,239.3556
950,11215,R14,S10,66,R14_S10,211.75,-127.0,246.9151
950,11215,R20,S22,80,R20_S22,-211.76,42.24,215.9317
950,11215,R21,S21,88,R21_S21,-127.0,42.25,133.8434
950,11215,R22,S21,97,R22_S21,0.0,42.25,42.25
950,11215,R23,S10,102,R23_S10,84.75,0.0,84.75
950,11215,R24,S01,109,R24_S01,254.0,-42.25,257.4899
950,11215,R30,S10,120,R30_S10,-296.25,127.0,322.3245
950,11215,R31,S22,134,R31_S22,-84.75,169.25,189.2832
950,11215,R32,S11,139,R32_S11,0.0,127.0,127.0
950,11215,R33,S10,147,R33_S10,84.75,127.0,152.6812
950,11215,R34,S02,155,R34_S02,296.25,84.75,308.1341
950,11215,R41,S22,170,R41_S22,-84.76,296.24,308.1272
950,11215,R42,S10,174,R42_S10,-42.26,253.99,257.4817
950,11215,R43,S12,185,R43_S12,169.24,253.99,305.2099
951,11271,R01,S12,5,R01_S12,-84.76,-254.01,267.7785
951,11271,R02,S10,12,R02_S10,-42.26,-254.01,257.5014
951,11271,R03,S22,26,R03_S22,169.24,-211.76,271.0802
951,11271,R10,S02,29,R10_S02,-211.76,-169.26,271.0927
951,11271,R11,S21,43,R11_S21,-127.0,-84.75,152.6812
951,11271,R12,S20,51,R12_S20,-42.25,-84.75,94.6975
951,11271,R13,S22,62,R13_S22,169.25,-84.75,189.2832
951,11271,R14,S22,71,R14_S22,296.25,-84.75,308.1341
951,11271,R20,S21,79,R20_S21,-254.01,42.24,257.4982
951,11271,R21,S21,88,R21_S21,-127.0,42.25,133.8434
951,11271,R22,S12,95,R22_S12,42.25,0.0,42.25
951,11271,R23,S02,101,R23_S02,169.25,-42.25,174.4438
951,11271,R24,S12,113,R24_S12,296.25,0.0,296.25
951,11271,R30,S10,120,R30_S10,-296.25,127.0,322.3245
951,11271,R31,S20,132,R31_S20,-169.25,169.25,239.3556
951,11271,R32,S20,141,R32_S20,-42.25,169.25,174.4438
951,11271,R33,S02,146,R33_S02,169.25,84.75,189.2832
951,11271,R34,S11,157,R34_S11,254.0,127.0,283.9806
951,11271,R41,S20,168,R41_S20,-169.26,296.24,341.1848
951,11271,R42,S22,179,R42_S22,42.24,296.24,299.2363
951,11271,R43,S20,186,R43_S20,84.74,296.24,308.1217
952,11286,R01,S10,3,R01_S10,-169.26,-254.01,305.2377
952,11286,R02,S10,12,R02_S10,-42.26,-254.01,257.5014
952,11286,R03,S10,21,R03_S10,84.74,-254.01,267.7722
952,11286,R10,S02,29,R10_S02,-211.76,-169.26,271.0927
952,11286,R11,S00,36,R11_S00,-169.25,-169.25,239.3556
952,11286,R12,S20,51,R12_S20,-42.25,-84.75,94.6975
952,11286,R13,S12,59,R13_S12,169.25,-127.0,211.6
952,11286,R14,S21,70,R14_S21,254.0,-84.75,267.7659
952,11286,R20,S12,77,R20_S12,-211.76,-0.01,211.76
952,11286,R21,S22,89,R21_S22,-84.75,42.25,94.6975
952,11286,R22,S22,98,R22_S22,42.25,42.25,59.7505
952,11286,R23,S11,103,R23_S11,127.0,0.0,127.0
952,11286,R24,S10,111,R24_S10,211.75,0.0,211.75
952,11286,R30,S20,123,R30_S20,-296.25,169.25,341.1885
952,11286,R31,S22,134,R31_S22,-84.75,169.25,189.2832
952,11286,R32,S22,143,R32_S22,42.25,169.25,174.4438
952,11286,R33,S01,145,R33_S01,127.0,84.75,152.6812
952,11286,R34,S00,153,R34_S00,211.75,84.75,228.0803
952,11286,R41,S01,163,R41_S01,-127.01,211.74,246.9117
952,11286,R42,S21,178,R42_S21,-0.01,296.24,296.24
952,11286,R43,S02,182,R43_S02,169.24,211.74,271.0646
953,11288,R01,S21,7,R01_S21,-127.01,-211.76,246.9288
953,11288,R02,S21,16,R02_S21,-0.01,-211.76,211.76
953,11288,R03,S02,20,R03_S02,169.24,-296.26,341.1923
953,11288,R10,S01,28,R10_S01,-254.01,-169.26,305.2377
953,11288,R11,S20,42,R11_S20,-169.25,-84.75,189.2832
953,11288,R12,S22,53,R12_S22,42.25,-84.75,94.6975
953,11288,R13,S21,61,R13_S21,127.0,-84.75,152.6812
953,11288,R14,S01,64,R14_S01,254.0,-169.25,305.2238
953,11288,R20,S21,79,R20_S21,-254.01,42.24,257.4982
953,11288,R21,S00,81,R21_S00,-169.25,-42.25,174.4438
953,11288,R22,S22,98,R22_S22,42.25,42.25,59.7505
953,11288,R23,S02,101,R23_S02,169.25,-42.25,174.4438
953,11288,R24,S21,115,R24_S21,254.0,42.25,257.4899
953,11288,R30,S20,123,R30_S20,-296.25,169.25,341.1885
953,11288,R31,S22,134,R31_S22,-84.75,169.25,189.2832
953,11288,R32,S22,143,R32_S22,42.25,169.25,174.4438
953,11288,R33,S10,147,R33_S10,84.75,127.0,152.6812
953,11288,R34,S22,161,R34_S22,296.25,169.25,341.1885
953,11288,R41,S20,168,R41_S20,-169.26,296.24,341.1848
953,11288,R42,S22,179,R42_S22,42.24,296.24,299.2363
953,11288,R43,S01,181,R43_S01,126.99,211.74,246.9014
954,11303,R01,S10,3,R01_S10,-169.26,-254.01,305.2377
954,11303,R02,S20,15,R02_S20,-42.26,-211.76,215.9357
954,11303,R03,S11,22,R03_S11,126.99,-254.01,283.9851
954,11303,R10,S02,29,R10_S02,-211.76,-169.26,271.0927
954,11303,R11,S00,36,R11_S00,-169.25,-169.25,239.3556
954,11303,R12,S02,47,R12_S02,42.25,-169.25,174.4438
954,11303,R13,S11,58,R13_S11,127.0,-127.0,179.6051
954,11303,R14,S02,65,R14_S02,296.25,-169.25,341.1885
954,11303,R20,S01,73,R20_S01,-254.01,-42.26,257.5014
954,11303,R21,S00,81,R21_S00,-169.25,-42.25,174.4438
954,11303,R22,S01,91,R22_S01,0.0,-42.25,42.25
954,11303,R23,S00,99,R23_S00,84.75,-42.25,94.6975
954,11303,R24,S02,110,R24_S02,296.25,-42.25,299.2476
954,11303,R30,S22,125,R30_S22,-211.75,169.25,271.0786
954,11303,R31,S01,127,R31_S01,-127.0,84.75,152.6812
954,11303,R32,S11,139,R32_S11,0.0,127.0,127.0
954,11303,R33,S12,149,R33_S12,169.25,127.0,211.6
954,11303,R34,S20,159,R34_S20,211.75,169.25,271.0786
954,11303,R41,S21,169,R41_S21,-127.01,296.24,322.3192
954,11303,R42,S10,174,R42_S10,-42.26,253.99,257.4817
954,11303,R43,S12,185,R43_S12,169.24,253.99,305.2099
955,11304,R01,S22,8,R01_S22,-84.76,-211.76,228.0933
955,11304,R02,S20,15,R02_S20,-42.26,-211.76,215.9357
955,11304,R03,S00,18,R03_S00,84.74,-296.26,308.141
955,11304,R10,S22,35,R10_S22,-211.76,-84.76,228.0933
955,11304,R11,S21,43,R11_S21,-127.0,-84.75,152.6812
955,11304,R12,S20,51,R12_S20,-42.25,-84.75,94.6975
955,11304,R13,S12,59,R13_S12,169.25,-127.0,211.6
955,11304,R14,S02,65,R14_S02,296.25,-169.25,341.1885
955,11304,R20,S00,72,R20_S00,-296.26,-42.26,299.2589
955,11304,R21,S10,84,R21_S10,-169.25,0.0,169.25
955,11304,R22,S00,90,R22_S00,-42.25,-42.25,59.7505
955,11304,R23,S10,102,R23_S10,84.75,0.0,84.75
955,11304,R24,S21,115,R24_S21,254.0,42.25,257.4899
955,11304,R30,S11,121,R30_S11,-254.0,127.0,283.9806
955,11304,R31,S11,130,R31_S11,-127.0,127.0,179.6051
955,11304,R32,S20,141,R32_S20,-42.25,169.25,174.4438
955,11304,R33,S01,145,R33_S01,127.0,84.75,152.6812
955,11304,R34,S10,156,R34_S10,211.75,127.0,246.9151
955,11304,R41,S00,162,R41_S00,-169.26,211.74,271.0771
955,11304,R42,S02,173,R42_S02,42.24,211.74,215.9121
955,11304,R43,S02,182,R43_S02,169.24,211.74,271.0646
956,11312,R01,S01,1,R01_S01,-127.01,-296.26,322.3376
956,11312,R02,S01,10,R02_S01,-0.01,-296.26,296.26
956,11312,R03,S11,22,R03_S11,126.99,-254.01,283.9851
956,11312,R10,S00,27,R10_S00,-296.26,-169.26,341.2022
956,11312,R11,S11,40,R11_S11,-127.0,-127.0,179.6051
956,11312,R12,S10,48,R12_S10,-42.25,-127.0,133.8434
956,11312,R13,S21,61,R13_S21,127.0,-84.75,152.6812
956,11312,R14,S12,68,R14_S12,296.25,-127.0,322.3245
956,11312,R20,S22,80,R20_S22,-211.76,42.24,215.9317
956,11312,R21,S11,85,R21_S11,-127.0,0.0,127.0
956,11312,R22,S01,91,R22_S01,0.0,-42.25,42.25
956,11312,R23,S22,107,R23_S22,169.25,42.25,174.4438
956,11312,R24,S02,110,R24_S02,296.25,-42.25,299.2476
956,11312,R30,S10,120,R30_S10,-296.25,127.0,322.3245
956,11312,R31,S02,128,R31_S02,-84.75,84.75,119.8546
956,11312,R32,S20,141,R32_S20,-42.25,169.25,174.4438
956,11312,R33,S21,151,R33_S21,127.0,169.25,211.6
956,11312,R34,S12,158,R34_S12,296.25,127.0,322.3245
956,11312,R41,S00,162,R41_S00,-169.26,211.74,271.0771
956,11312,R42,S11,175,R42_S11,-0.01,253.99,253.99
956,11312,R43,S12,185,R43_S12,169.24,253.99,305.2099
957,11333,R01,S12,5,R01_S12,-84.76,-254.01,267.7785
957,11333,R02,S11,13,R02_S11,-0.01,-254.01,254.01
957,11333,R03,S00,18,R03_S00,84.74,-296.26,308.141
957,11333,R10,S20,33,R10_S20,-296.26,-84.76,308.1465
957,11333,R11,S21,43,R11_S21,-127.0,-84.75,152.6812
957,11333,R12,S10,48,R12_S10,-42.25,-127.0,133.8434
957,11333,R13,S00,54,R13_S00,84.75,-169.25,189.2832
957,11333,R14,S21,70,R14_S21,254.0,-84.75,267.7659
957,11333,R20,S00,72,R20_S00,-296.26,-42.26,299.2589
957,11333,R21,S10,84,R21_S10,-169.25,0.0,169.25
957,11333,R22,S12,95,R22_S12,42.25,0.0,42.25
957,11333,R23,S02,101,R23_S02,169.25,-42.25,174.4438
957,11333,R24,S00,108,R24_S00,211.75,-42.25,215.9239
957,11333,R30,S02,119,R30_S02,-211.75,84.75,228.0803
957,11333,R31,S10,129,R31_S10,-169.25,127.0,211.6
957,11333,R32,S10,138,R32_S10,-42.25,127.0,133.8434
957,11333,R33,S01,145,R33_S01,127.0,84.75,152.6812
957,11333,R34,S02,155,R34_S02,296.25,84.75,308.1341
957,11333,R41,S22,170,R41_S22,-84.76,296.24,308.1272
957,11333,R42,S00,171,R42_S00,-42.26,211.74,215.916
957,11333,R43,S12,185,R43_S12,169.24,253.99,305.2099
958,11338,R01,S01,1,R01_S01,-127.01,-296.26,322.3376
958,11338,R02,S10,12,R02_S10,-42.26,-254.01,257.5014
958,11338,R03,S11,22,R03_S11,126.99,-254.01,283.9851
958,11338,R10,S10,30,R10_S10,-296.26,-127.01,322.3376
958,11338,R11,S12,41,R11_S12,-84.75,-127.0,152.6812
958,11338,R12,S20,51,R12_S20,-42.25,-84.75,94.6975
958,11338,R13,S12,59,R13_S12,169.25,-127.0,211.6
958,11338,R14,S02,65,R14_S02,296.25,-169.25,341.1885
958,11338,R20,S01,73,R20_S01,-254.01,-42.26,257.5014
958,11338,R21,S22,89,R21_S22,-84.75,42.25,94.6975
958,11338,R22,S01,91,R22_S01,0.0,-42.25,42.25
958,11338,R23,S20,105,R23_S20,84.75,42.25,94.6975
958,11338,R24,S10,111,R24_S10,211.75,0.0,211.75
958,11338,R30,S11,121,R30_S11,-254.0,127.0,283.9806
958,11338,R31,S01,127,R31_S01,-127.0,84.75,152.6812
958,11338,R32,S02,137,R32_S02,42.25,84.75,94.6975
958,11338,R33,S20,150,R33_S20,84.75,169.25,189.2832
958,11338,R34,S21,160,R34_S21,254.0,169.25,305.2238
958,11338,R41,S00,162,R41_S00,-169.26,211.74,271.0771
958,11338,R42,S21,178,R42_S21,-0.01,296.24,296.24
958,11338,R43,S20,186,R43_S20,84.74,296.24,308.1217
959,11344,R01,S02,2,R01_S02,-84.76,-296.26,308.1465
959,11344,R02,S11,13,R02_S11,-0.01,-254.01,254.01
959,11344,R03,S11,22,R03_S11,126.99,-254.01,283.9851
959,11344,R10,S21,34,R10_S21,-254.01,-84.76,267.7785
959,11344,R11,S02,38,R11_S02,-84.75,-169.25,189.2832
959,11344,R12,S01,46,R12_S01,0.0,-169.25,169.25
959,11344,R13,S22,62,R13_S22,169.25,-84.75,189.2832
959,11344,R14,S20,69,R14_S20,211.75,-84.75,228.0803
959,11344,R20,S00,72,R20_S00,-296.26,-42.26,299.2589
959,11344,R21,S00,81,R21_S00,-169.25,-42.25,174.4438
959,11344,R22,S22,98,R22_S22,42.25,42.25,59.7505
959,11344,R23,S20,105,R23_S20,84.75,42.25,94.6975
959,11344,R24,S21,115,R24_S21,254.0,42.25,257.4899
959,11344,R30,S11,121,R30_S11,-254.0,127.0,283.9806
959,11344,R31,S12,131,R31_S12,-84.75,127.0,152.6812
959,11344,R32,S12,140,R32_S12,42.25,127.0,133.8434
959,11344,R33,S21,151,R33_S21,127.0,169.25,211.6
959,11344,R34,S22,161,R34_S22,296.25,169.25,341.1885
959,11344,R41,S11,166,R41_S11,-127.01,253.99,283.9762
959,11344,R42,S12,176,R42_S12,42.24,253.99,257.4784
959,11344,R43,S00,180,R43_S00,84.74,211.74,228.0673
960,11368,R01,S02,2,R01_S02,-84.76,-296.26,308.1465
960,11368,R02,S02,11,R02_S02,42.24,-296.26,299.2561
960,11368,R03,S12,23,R03_S12,169.24,-254.01,305.2266
960,11368,R10,S00,27,R10_S00,-296.26,-169.26,341.2022
960,11368,R11,S10,39,R11_S10,-169.25,-127.0,211.6
960,11368,R12,S22,53,R12_S22,42.25,-84.75,94.6975
960,11368,R13,S00,54,R13_S00,84.75,-169.25,189.2832
960,11368,R14,S22,71,R14_S22,296.25,-84.75,308.1341
960,11368,R20,S21,79,R20_S21,-254.01,42.24,257.4982
960,11368,R21,S00,81,R21_S00,-169.25,-42.25,174.4438
960,11368,R22,S02,92,R22_S02,42.25,-42.25,59.7505
960,11368,R23,S01,100,R23_S01,127.0,-42.25,133.8434
960,11368,R24,S01,109,R24_S01,254.0,-42.25,257.4899
960,11368,R30,S22,125,R30_S22,-211.75,169.25,271.0786
960,11368,R31,S20,132,R31_S20,-169.25,169.25,239.3556
960,11368,R32,S00,135,R32_S00,-42.25,84.75,94.6975
960,11368,R33,S11,148,R33_S11,127.0,127.0,179.6051
960,11368,R34,S10,156,R34_S10,211.75,127.0,246.9151
960,11368,R41,S01,163,R41_S01,-127.01,211.74,246.9117
960,11368,R42,S00,171,R42_S00,-42.26,211.74,215.916
960,11368,R43,S00,180,R43_S00,84.74,211.74,228.0673
961,11383,R01,S11,4,R01_S11,-127.01,-254.01,283.994
961,11383,R02,S00,9,R02_S00,-42.26,-296.26,299.2589
961,11383,R03,S20,24,R03_S20,84.74,-211.76,228.0859
961,11383,R10,S02,29,R10_S02,-211.76,-169.26,271.0927
961,11383,R11,S01,37,R11_S01,-127.0,-169.25,211.6
961,11383,R12,S00,45,R12_S00,-42.25,-169.25,174.4438
961,11383,R13,S22,62,R13_S22,169.25,-84.75,189.2832
961,11383,R14,S02,65,R14_S02,296.25,-169.25,341.1885
961,11383,R20,S22,80,R20_S22,-211.76,42.24,215.9317
961,11383,R21,S01,82,R21_S01,-127.0,-42.25,133.8434
961,11383,R22,S02,92,R22_S02,42.25,-42.25,59.7505
961,11383,R23,S01,100,R23_S01,127.0,-42.25,133.8434
961,11383,R24,S02,110,R24_S02,296.25,-42.25,299.2476
961,11383,R30,S22,125,R30_S22,-211.75,169.25,271.0786
961,11383,R31,S22,134,R31_S22,-84.75,169.25,189.2832
961,11383,R32,S10,138,R32_S10,-42.25,127.0,133.8434
961,11383,R33,S11,148,R33_S11,127.0,127.0,179.6051
961,11383,R34,S11,157,R34_S11,254.0,127.0,283.9806
961,11383,R41,S11,166,R41_S11,-127.01,253.99,283.9762
961,11383,R42,S12,176,R42_S12,42.24,253.99,257.4784
961,11383,R43,S00,180,R43_S00,84.74,211.74,228.0673
962,11394,R01,S12,5,R01_S12,-84.76,-254.01,267.7785
962,11394,R02,S00,9,R02_S00,-42.26,-296.26,299.2589
962,11394,R03,S22,26,R03_S22,169.24,-211.76,271.0802
962,11394,R10,S22,35,R10_S22,-211.76,-84.76,228.0933
962,11394,R11,S22,44,R11_S22,-84.75,-84.75,119.8546
962,11394,R12,S02,47,R12_S02,42.25,-169.25,174.4438
962,11394,R13,S12,59,R13_S12,169.25,-127.0,211.6
962,11394,R14,S12,68,R14_S12,296.25,-127.0,322.3245
962,11394,R20,S11,76,R20_S11,-254.01,-0.01,254.01
962,11394,R21,S10,84,R21_S10,-169.25,0.0,169.25
962,11394,R22,S22,98,R22_S22,42.25,42.25,59.7505
962,11394,R23,S21,106,R23_S21,127.0,42.25,133.8434
962,11394,R24,S20,114,R24_S20,211.75,42.25,215.9239
962,11394,R30,S22,125,R30_S22,-211.75,169.25,271.0786
962,11394,R31,S22,134,R31_S22,-84.75,169.25,189.2832
962,11394,R32,S11,139,R32_S11,0.0,127.0,127.0
962,11394,R33,S21,151,R33_S21,127.0,169.25,211.6
962,11394,R34,S11,157,R34_S11,254.0,127.0,283.9806
962,11394,R41,S02,164,R41_S02,-84.76,211.74,228.0747
962,11394,R42,S11,175,R42_S11,-0.01,253.99,253.99
962,11394,R43,S01,181,R43_S01,126.99,211.74,246.9014
963,11417,R01,S00,0,R01_S00,-169.26,-296.26,341.2022
963,11417,R02,S01,10,R02_S01,-0.01,-296.26,296.26
963,11417,R03,S01,19,R03_S01,126.99,-296.26,322.3297
963,11417,R10,S22,35,R10_S22,-211.76,-84.76,228.0933
963,11417,R11,S21,43,R11_S21,-127.0,-84.75,152.6812
963,11417,R12,S12,50,R12_S12,42.25,-127.0,133.8434
963,11417,R13,S00,54,R13_S00,84.75,-169.25,189.2832
963,11417,R14,S21,70,R14_S21,254.0,-84.75,267.7659
963,11417,R20,S21,79,R20_S21,-254.01,42.24,257.4982
963,11417,R21,S21,88,R21_S21,-127.0,42.25,133.8434
963,11417,R22,S01,91,R22_S01,0.0,-42.25,42.25
963,11417,R23,S21,106,R23_S21,127.0,42.25,133.8434
963,11417,R24,S02,110,R24_S02,296.25,-42.25,299.2476
963,11417,R30,S11,121,R30_S11,-254.0,127.0,283.9806
963,11417,R31,S20,132,R31_S20,-169.25,169.25,239.3556
963,11417,R32,S02,137,R32_S02,42.25,84.75,94.6975
963,11417,R33,S11,148,R33_S11,127.0,127.0,179.6051
963,11417,R34,S21,160,R34_S21,254.0,169.25,305.2238
963,11417,R41,S11,166,R41_S11,-127.01,253.99,283.9762
963,11417,R42,S22,179,R42_S22,42.24,296.24,299.2363
963,11417,R43,S01,181,R43_S01,126.99,211.74,246.9014
964,11470,R01,S01,1,R01_S01,-127.01,-296.26,322.3376
964,11470,R02,S20,15,R02_S20,-42.26,-211.76,215.9357
964,11470,R03,S11,22,R03_S11,126.99,-254.01,283.9851
964,11470,R10,S10,30,R10_S10,-296.26,-127.01,322.3376
964,11470,R11,S01,37,R11_S01,-127.0,-169.25,211.6
964,11470,R12,S10,48,R12_S10,-42.25,-127.0,133.8434
964,11470,R13,S20,60,R13_S20,84.75,-84.75,119.8546
964,11470,R14,S22,71,R14_S22,296.25,-84.75,308.1341
964,11470,R20,S02,74,R20_S02,-211.76,-42.26,215.9357
964,11470,R21,S20,87,R21_S20,-169.25,42.25,174.4438
964,11470,R22,S11,94,R22_S11,0.0,0.0,0.0
964,11470,R23,S00,99,R23_S00,84.75,-42.25,94.6975
964,11470,R24,S12,113,R24_S12,296.25,0.0,296.25
964,11470,R30,S02,119,R30_S02,-211.75,84.75,228.0803
964,11470,R31,S00,126,R31_S00,-169.25,84.75,189.2832
964,11470,R32,S01,136,R32_S01,0.0,84.75,84.75
964,11470,R33,S11,148,R33_S11,127.0,127.0,179.6051
964,11470,R34,S10,156,R34_S10,211.75,127.0,246.9151
964,11470,R41,S10,165,R41_S10,-169.26,253.99,305.221
964,11470,R42,S21,178,R42_S21,-0.01,296.24,296.24
964,11470,R43,S01,181,R43_S01,126.99,211.74,246.9014
965,11473,R01,S11,4,R01_S11,-127.01,-254.01,283.994
965,11473,R02,S12,14,R02_S12,42.24,-254.01,257.4982
965,11473,R03,S21,25,R03_S21,126.99,-211.76,246.9185
965,11473,R10,S20,33,R10_S20,-296.26,-84.76,308.1465
965,11473,R11,S20,42,R11_S20,-169.25,-84.75,189.2832
965,11473,R12,S12,50,R12_S12,42.25,-127.0,133.8434
965,11473,R13,S12,59,R13_S12,169.25,-127.0,211.6
965,11473,R14,S20,69,R14_S20,211.75,-84.75,228.0803
965,11473,R20,S02,74,R20_S02,-211.76,-42.26,215.9357
965,11473,R21,S01,82,R21_S01,-127.0,-42.25,133.8434
965,11473,R22,S12,95,R22_S12,42.25,0.0,42.25
965,11473,R23,S22,107,R23_S22,169.25,42.25,174.4438
965,11473,R24,S00,108,R24_S00,211.75,-42.25,215.9239
965,11473,R30,S11,121,R30_S11,-254.0,127.0,283.9806
965,11473,R31,S02,128,R31_S02,-84.75,84.75,119.8546
965,11473,R32,S11,139,R32_S11,0.0,127.0,127.0
965,11473,R33,S00,144,R33_S00,84.75,84.75,119.8546
965,11473,R34,S12,158,R34_S12,296.25,127.0,322.3245
965,11473,R41,S12,167,R41_S12,-84.76,253.99,267.7596
965,11473,R42,S00,171,R42_S00,-42.26,211.74,215.916
965,11473,R43,S11,184,R43_S11,126.99,253.99,283.9672
966,11478,R01,S21,7,R01_S21,-127.01,-211.76,246.9288
966,11478,R02,S21,16,R02_S21,-0.01,-211.76,211.76
966,11478,R03,S02,20,R03_S02,169.24,-296.26,341.1923
966,11478,R10,S22,35,R10_S22,-211.76,-84.76,228.0933
966,11478,R11,S00,36,R11_S00,-169.25,-169.25,239.3556
966,11478,R12,S10,48,R12_S10,-42.25,-127.0,133.8434
966,11478,R13,S02,56,R13_S02,169.25,-169.25,239.3556
966,11478,R14,S12,68,R14_S12,296.25,-127.0,322.3245
966,11478,R20,S01,73,R20_S01,-254.01,-42.26,257.5014
966,11478,R21,S02,83,R21_S02,-84.75,-42.25,94.6975
966,11478,R22,S20,96,R22_S20,-42.25,42.25,59.7505
966,11478,R23,S02,101,R23_S02,169.25,-42.25,174.4438
966,11478,R24,S01,109,R24_S01,254.0,-42.25,257.4899
966,11478,R30,S22,125,R30_S22,-211.75,169.25,271.0786
966,11478,R31,S12,131,R31_S12,-84.75,127.0,152.6812
966,11478,R32,S11,139,R32_S11,0.0,127.0,127.0
966,11478,R33,S22,152,R33_S22,169.25,169.25,239.3556
966,11478,R34,S02,155,R34_S02,296.25,84.75,308.1341
966,11478,R41,S12,167,R41_S12,-84.76,253.99,267.7596
966,11478,R42,S20,177,R42_S20,-42.26,296.24,299.2391
966,11478,R43,S01,181,R43_S01,126.99,211.74,246.9014
967,11497,R01,S00,0,R01_S00,-169.26,-296.26,341.2022
967,11497,R02,S12,14,R02_S12,42.24,-254.01,257.4982
